contig	source	pi	num_snps	contig_len	theta	snps_present
SUPERPANG_49_length=145855	1EE_S42.pan.rmd.sort	0	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	1EM_S18.pan.rmd.sort	1.37141289813831e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	1XE_S43.pan.rmd.sort	3.65710106170215e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	2EE_S44.pan.rmd.sort	1.37141289813831e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	2EM_S20.pan.rmd.sort	1.37141289813831e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	2XE_S45.pan.rmd.sort	1.20377100313742e-05	4	145855	9.36428508749175e-06	TRUE
SUPERPANG_49_length=145855	3EE_S46.pan.rmd.sort	1.37141289813831e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	3EM_S22.pan.rmd.sort	1.37141289813831e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	3XE_S47.pan.rmd.sort	3.80948027260641e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	4EE_S48.pan.rmd.sort	1.37141289813831e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	4EM_S24.pan.rmd.sort	2.4380673744681e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	4XE_S49.pan.rmd.sort	3.65710106170215e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	5EE_S50.pan.rmd.sort	2.4380673744681e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	5EM_S26.pan.rmd.sort	1.37141289813831e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	5XE_S51.pan.rmd.sort	2.60532720852902e-05	21	145855	4.9156766618186e-05	TRUE
SUPERPANG_49_length=145855	5XM_S27.pan.rmd.sort	1.50835767274123e-05	20	145855	4.6816289186091e-05	TRUE
SUPERPANG_49_length=145855	6EE_S52.pan.rmd.sort	1.37141289813831e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_49_length=145855	6EM_S28.pan.rmd.sort	2.4380673744681e-06	1	145855	2.341119430503e-06	TRUE
SUPERPANG_4_length=76946	1EE_S42.pan.rmd.sort	7.22730301624264e-06	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	1EM_S18.pan.rmd.sort	1.99473563248297e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	1XE_S43.pan.rmd.sort	8.78840046775105e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	2EE_S44.pan.rmd.sort	4.4231094459405e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	2EM_S20.pan.rmd.sort	3.81601599257611e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	2XE_S45.pan.rmd.sort	9.42415793269821e-05	15	76946	6.66214473886262e-05	TRUE
SUPERPANG_4_length=76946	2XM_S21.pan.rmd.sort	6.07188241366e-06	1	76946	4.44223886109796e-06	TRUE
SUPERPANG_4_length=76946	3EE_S46.pan.rmd.sort	2.54401066171741e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	3EM_S22.pan.rmd.sort	2.77528435823717e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	3XE_S47.pan.rmd.sort	9.36658470905046e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	4EE_S48.pan.rmd.sort	3.84492520464109e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	4EM_S24.pan.rmd.sort	4.2207449614857e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	4XE_S49.pan.rmd.sort	7.83439646960702e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	5EE_S50.pan.rmd.sort	6.27329901809861e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	5EM_S26.pan.rmd.sort	3.81601599257611e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	5XE_S51.pan.rmd.sort	0.000196137903144273	74	76946	0.000328413743128923	TRUE
SUPERPANG_4_length=76946	5XM_S27.pan.rmd.sort	0.000196220891253771	90	76946	0.000413455132354006	TRUE
SUPERPANG_4_length=76946	6EE_S52.pan.rmd.sort	4.82783841485009e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	6EM_S28.pan.rmd.sort	6.3889358663585e-05	13	76946	5.77400899961789e-05	TRUE
SUPERPANG_4_length=76946	6XE_S53.pan.rmd.sort	0.000191586899007072	29	76946	0.00013333013083165	TRUE
SUPERPANG_50_length=39799	1EE_S42.pan.rmd.sort	8.93423010668029e-06	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	1EM_S18.pan.rmd.sort	5.02550443500766e-06	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	1XE_S43.pan.rmd.sort	1.34013451600204e-05	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	2EE_S44.pan.rmd.sort	5.02550443500766e-06	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	2EM_S20.pan.rmd.sort	5.02550443500766e-06	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	2XE_S45.pan.rmd.sort	1.3959734541688e-05	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	2XM_S21.pan.rmd.sort	1.34013451600204e-05	1	39799	1.10047542372431e-05	TRUE
SUPERPANG_50_length=39799	3EE_S46.pan.rmd.sort	1.67512605323551e-05	2	39799	1.71575029975077e-05	TRUE
SUPERPANG_50_length=39799	3EM_S22.pan.rmd.sort	0	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	3XE_S47.pan.rmd.sort	1.3959734541688e-05	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	4EE_S48.pan.rmd.sort	0	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	4EM_S24.pan.rmd.sort	5.02550443500766e-06	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	4XE_S49.pan.rmd.sort	1.17261770150179e-05	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	5EE_S50.pan.rmd.sort	8.93423010668029e-06	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	5EM_S26.pan.rmd.sort	0	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	5XE_S51.pan.rmd.sort	5.02550443500766e-06	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	5XM_S27.pan.rmd.sort	0	1	39799	1.10047542372431e-05	TRUE
SUPERPANG_50_length=39799	6EE_S52.pan.rmd.sort	8.93423010668029e-06	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_50_length=39799	6EM_S28.pan.rmd.sort	8.93423010668029e-06	1	39799	8.57896706152237e-06	TRUE
SUPERPANG_51_length=19920	1EE_S42.pan.rmd.sort	0	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	1EM_S18.pan.rmd.sort	0	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	1XE_S43.pan.rmd.sort	0.000133936045538256	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	2EE_S44.pan.rmd.sort	5.02260170768458e-05	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	2EM_S20.pan.rmd.sort	5.02260170768458e-05	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	2XE_S45.pan.rmd.sort	0.000176322558685839	8	19920	0.000137163522180447	TRUE
SUPERPANG_51_length=19920	3EE_S46.pan.rmd.sort	0	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	3EM_S22.pan.rmd.sort	5.02260170768458e-05	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	3XE_S47.pan.rmd.sort	0.000139516714102349	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	4EE_S48.pan.rmd.sort	5.02260170768458e-05	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	4EM_S24.pan.rmd.sort	5.02260170768458e-05	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	4XE_S49.pan.rmd.sort	9.48713655895976e-05	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	5EE_S50.pan.rmd.sort	8.92906970255037e-05	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	5EM_S26.pan.rmd.sort	5.02260170768458e-05	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	5XE_S51.pan.rmd.sort	0.000120481927710843	15	19920	0.000257091229026661	TRUE
SUPERPANG_51_length=19920	5XM_S27.pan.rmd.sort	9.81704596162428e-05	15	19920	0.000277060937574213	TRUE
SUPERPANG_51_length=19920	6EE_S52.pan.rmd.sort	5.02260170768458e-05	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_51_length=19920	6EM_S28.pan.rmd.sort	8.92906970255037e-05	5	19920	8.57401185704183e-05	TRUE
SUPERPANG_52_length=19563	1EE_S42.pan.rmd.sort	2.72707129587019e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	1EM_S18.pan.rmd.sort	2.72707129587019e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	1XE_S43.pan.rmd.sort	2.73924572129818e-05	1	19563	1.97205568916233e-05	TRUE
SUPERPANG_52_length=19563	2EE_S44.pan.rmd.sort	1.81804753058013e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	2EM_S20.pan.rmd.sort	2.38618738388642e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	3EE_S46.pan.rmd.sort	2.72707129587019e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	3EM_S22.pan.rmd.sort	1.81804753058013e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	3XE_S47.pan.rmd.sort	2.38618738388642e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	4EE_S48.pan.rmd.sort	2.38618738388642e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	4EM_S24.pan.rmd.sort	2.84069926653145e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	4XE_S49.pan.rmd.sort	2.38618738388642e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	5EE_S50.pan.rmd.sort	2.84069926653145e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	5EM_S26.pan.rmd.sort	2.38618738388642e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	5XE_S51.pan.rmd.sort	4.43013171122357e-05	7	19563	0.000122165315392927	TRUE
SUPERPANG_52_length=19563	5XM_S27.pan.rmd.sort	7.07153324472617e-05	6	19563	0.000112852548338172	TRUE
SUPERPANG_52_length=19563	6EE_S52.pan.rmd.sort	2.38618738388642e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_52_length=19563	6EM_S28.pan.rmd.sort	2.72707129587019e-05	1	19563	1.7457542166355e-05	TRUE
SUPERPANG_54_length=138570	1EE_S42.pan.rmd.sort	6.80606028106967e-05	290	138570	0.00073997972374552	TRUE
SUPERPANG_54_length=138570	1EM_S18.pan.rmd.sort	0.000255062755062755	286	138570	0.000729794179085805	TRUE
SUPERPANG_54_length=138570	1XE_S43.pan.rmd.sort	0.000220607433651069	63	138570	0.000155520628938119	TRUE
SUPERPANG_54_length=138570	2EE_S44.pan.rmd.sort	0.000584428032973741	279	138570	0.000687660249703122	TRUE
SUPERPANG_54_length=138570	2EM_S20.pan.rmd.sort	0.000450296534786089	284	138570	0.000699958644657777	TRUE
SUPERPANG_54_length=138570	2XE_S45.pan.rmd.sort	0.00018570224192296	70	138570	0.000172791953339684	TRUE
SUPERPANG_54_length=138570	2XM_S21.pan.rmd.sort	2.33516185461448e-05	17	138570	5.01867908071379e-05	TRUE
SUPERPANG_54_length=138570	3EE_S46.pan.rmd.sort	0.000338479505146172	286	138570	0.000729794179085805	TRUE
SUPERPANG_54_length=138570	3EM_S22.pan.rmd.sort	0.000435047294549637	287	138570	0.000707337255493834	TRUE
SUPERPANG_54_length=138570	3XE_S47.pan.rmd.sort	0.000245339040237531	70	138570	0.000172791953339684	TRUE
SUPERPANG_54_length=138570	4EE_S48.pan.rmd.sort	0.000471768860528217	291	138570	0.000717174906158785	TRUE
SUPERPANG_54_length=138570	4EM_S24.pan.rmd.sort	0.000562296072853734	283	138570	0.000722154634566045	TRUE
SUPERPANG_54_length=138570	4XE_S49.pan.rmd.sort	0.00025897891297939	79	138570	0.00019499537322348	TRUE
SUPERPANG_54_length=138570	5EE_S50.pan.rmd.sort	0.000428793360618932	153	138570	0.000390789563524617	TRUE
SUPERPANG_54_length=138570	5EM_S26.pan.rmd.sort	0.000466174664706359	285	138570	0.000702418217112986	TRUE
SUPERPANG_54_length=138570	5XE_S51.pan.rmd.sort	6.82781926682073e-05	81	138570	0.00020699628227193	TRUE
SUPERPANG_54_length=138570	5XM_S27.pan.rmd.sort	5.0303912057263e-05	76	138570	0.000194225754715982	TRUE
SUPERPANG_54_length=138570	6EE_S52.pan.rmd.sort	0.000643808497052888	274	138570	0.000675360966880282	TRUE
SUPERPANG_54_length=138570	6EM_S28.pan.rmd.sort	0.000388629534881107	136	138570	0.0003355499623643	TRUE
SUPERPANG_55_length=122116	1EE_S42.pan.rmd.sort	1.41970606624021e-05	16	122116	4.47426463405041e-05	TRUE
SUPERPANG_55_length=122116	1EM_S18.pan.rmd.sort	2.73018161168081e-05	17	122116	4.75386723659691e-05	TRUE
SUPERPANG_55_length=122116	1XE_S43.pan.rmd.sort	4.1500799982526e-05	11	122116	3.07618291501193e-05	TRUE
SUPERPANG_55_length=122116	2EE_S44.pan.rmd.sort	4.69587391032519e-05	18	122116	5.03346525898561e-05	TRUE
SUPERPANG_55_length=122116	2EM_S20.pan.rmd.sort	3.94963038194018e-05	18	122116	5.03346525898561e-05	TRUE
SUPERPANG_55_length=122116	2XE_S45.pan.rmd.sort	3.31275602188967e-05	12	122116	3.47443146981102e-05	TRUE
SUPERPANG_55_length=122116	2XM_S21.pan.rmd.sort	1.11560212479297e-05	3	122116	8.68671904140833e-06	TRUE
SUPERPANG_55_length=122116	3EE_S46.pan.rmd.sort	1.9475135984682e-05	18	122116	5.03346525898561e-05	TRUE
SUPERPANG_55_length=122116	3EM_S22.pan.rmd.sort	3.45823004146236e-05	17	122116	4.75386723659691e-05	TRUE
SUPERPANG_55_length=122116	3XE_S47.pan.rmd.sort	4.18648420876359e-05	11	122116	3.07618291501193e-05	TRUE
SUPERPANG_55_length=122116	4EE_S48.pan.rmd.sort	3.84045546709767e-05	17	122116	4.75386723659691e-05	TRUE
SUPERPANG_55_length=122116	4EM_S24.pan.rmd.sort	5.00529195867995e-05	18	122116	5.03346525898561e-05	TRUE
SUPERPANG_55_length=122116	4XE_S49.pan.rmd.sort	4.4594792602361e-05	12	122116	3.3558084200356e-05	TRUE
SUPERPANG_55_length=122116	5EE_S50.pan.rmd.sort	4.49580952328948e-05	14	122116	3.91504568803388e-05	TRUE
SUPERPANG_55_length=122116	5EM_S26.pan.rmd.sort	4.60486860198555e-05	18	122116	5.03346525898561e-05	TRUE
SUPERPANG_55_length=122116	5XE_S51.pan.rmd.sort	3.11202469964867e-05	32	122116	8.94735671887523e-05	TRUE
SUPERPANG_55_length=122116	5XM_S27.pan.rmd.sort	1.74713020214842e-05	30	122116	8.68479822396336e-05	TRUE
SUPERPANG_55_length=122116	6EE_S52.pan.rmd.sort	5.09629726701959e-05	18	122116	5.03346525898561e-05	TRUE
SUPERPANG_55_length=122116	6EM_S28.pan.rmd.sort	4.98721343999418e-05	15	122116	4.19465745123358e-05	TRUE
SUPERPANG_56_length=6932	1EE_S42.pan.rmd.sort	0	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	1EM_S18.pan.rmd.sort	0	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	1XE_S43.pan.rmd.sort	0.000733136808067293	10	6932	0.000517321472821623	TRUE
SUPERPANG_56_length=6932	2EE_S44.pan.rmd.sort	0.000263466042154567	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	2EM_S20.pan.rmd.sort	0.000263466042154567	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	2XE_S45.pan.rmd.sort	0.000728384222677462	11	6932	0.000549544728361349	TRUE
SUPERPANG_56_length=6932	3EE_S46.pan.rmd.sort	2.92740046838408e-05	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	3EM_S22.pan.rmd.sort	0.000175644028103045	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	3XE_S47.pan.rmd.sort	0.000718839448347645	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	4EE_S48.pan.rmd.sort	0.000263466042154567	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	4EM_S24.pan.rmd.sort	0.000263466042154567	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	4XE_S49.pan.rmd.sort	0.000517174082747853	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	5EE_S50.pan.rmd.sort	0.000468384074941452	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	5EM_S26.pan.rmd.sort	0.000263466042154567	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	5XE_S51.pan.rmd.sort	0.00305306751420591	99	6932	0.00488302485735238	TRUE
SUPERPANG_56_length=6932	5XM_S27.pan.rmd.sort	0.00106774196502991	109	6932	0.00555827295142999	TRUE
SUPERPANG_56_length=6932	6EE_S52.pan.rmd.sort	0.000309003382773875	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	6EM_S28.pan.rmd.sort	0.000445615404631798	9	6932	0.000449759128999802	TRUE
SUPERPANG_56_length=6932	6XE_S53.pan.rmd.sort	0.00289727895956068	49	6932	0.00252048928355235	TRUE
SUPERPANG_57_length=239479	1EE_S42.pan.rmd.sort	8.3660305694757e-07	104	239479	0.000148527929254044	TRUE
SUPERPANG_57_length=239479	1EM_S18.pan.rmd.sort	1.58935300785057e-05	133	239479	0.000189921332194039	TRUE
SUPERPANG_57_length=239479	1XE_S43.pan.rmd.sort	0.000263485876320566	144	239479	0.000205619651484414	TRUE
SUPERPANG_57_length=239479	2EE_S44.pan.rmd.sort	0.000129182756425448	152	239479	0.000217035703761472	TRUE
SUPERPANG_57_length=239479	2EM_S20.pan.rmd.sort	8.95000543691919e-05	148	239479	0.000211327773112411	TRUE
SUPERPANG_57_length=239479	2XE_S45.pan.rmd.sort	0.000327025614218505	167	239479	0.000246867213036259	TRUE
SUPERPANG_57_length=239479	2XM_S21.pan.rmd.sort	0	1	239479	1.42876875174154e-06	TRUE
SUPERPANG_57_length=239479	3EE_S46.pan.rmd.sort	2.67677147899989e-05	136	239479	0.000194202835253278	TRUE
SUPERPANG_57_length=239479	3EM_S22.pan.rmd.sort	5.85548659093571e-05	134	239479	0.000191348511818682	TRUE
SUPERPANG_57_length=239479	3XE_S47.pan.rmd.sort	0.000322624864372559	157	239479	0.000232094451178326	TRUE
SUPERPANG_57_length=239479	4EE_S48.pan.rmd.sort	9.11740965190734e-05	145	239479	0.000207046699796213	TRUE
SUPERPANG_57_length=239479	4EM_S24.pan.rmd.sort	0.00011765853930548	152	239479	0.000224707606882231	TRUE
SUPERPANG_57_length=239479	4XE_S49.pan.rmd.sort	0.000234860385542911	154	239479	0.000227662381672055	TRUE
SUPERPANG_57_length=239479	5EE_S50.pan.rmd.sort	0.000180202283801404	156	239479	0.000230617107033157	TRUE
SUPERPANG_57_length=239479	5EM_S26.pan.rmd.sort	9.49846347018277e-05	145	239479	0.000207046699796213	TRUE
SUPERPANG_57_length=239479	5XE_S51.pan.rmd.sort	0.000406120955553607	489	239479	0.000721890597098057	TRUE
SUPERPANG_57_length=239479	5XM_S27.pan.rmd.sort	0.000202655473166173	478	239479	0.000705684167866024	TRUE
SUPERPANG_57_length=239479	6EE_S52.pan.rmd.sort	0.000128996881955771	152	239479	0.000217035703761472	TRUE
SUPERPANG_57_length=239479	6EM_S28.pan.rmd.sort	0.000189498229320739	153	239479	0.000218462656584402	TRUE
SUPERPANG_57_length=239479	6XE_S53.pan.rmd.sort	0.000530036109419104	262	239479	0.000387146851196815	TRUE
SUPERPANG_58_length=9119	1EE_S42.pan.rmd.sort	0	1	9119	3.75101243844656e-05	TRUE
SUPERPANG_58_length=9119	1EM_S18.pan.rmd.sort	0	1	9119	3.75101243844656e-05	TRUE
SUPERPANG_58_length=9119	1XE_S43.pan.rmd.sort	0.000226981511989749	4	9119	0.000149991060800617	TRUE
SUPERPANG_58_length=9119	2EE_S44.pan.rmd.sort	0.000122033070962231	4	9119	0.000149991060800617	TRUE
SUPERPANG_58_length=9119	2EM_S20.pan.rmd.sort	8.78638110928062e-05	4	9119	0.000149991060800617	TRUE
SUPERPANG_58_length=9119	2XE_S45.pan.rmd.sort	0.000215998535603148	4	9119	0.000155293031248332	TRUE
SUPERPANG_58_length=9119	3EE_S46.pan.rmd.sort	8.78638110928062e-05	4	9119	0.000149991060800617	TRUE
SUPERPANG_58_length=9119	3EM_S22.pan.rmd.sort	2.19707788641107e-05	2	9119	7.5012007502451e-05	TRUE
SUPERPANG_58_length=9119	3XE_S47.pan.rmd.sort	0.000241625480505217	4	9119	0.000149991060800617	TRUE
SUPERPANG_58_length=9119	4EE_S48.pan.rmd.sort	4.39367311072056e-05	3	9119	0.000112505652069664	TRUE
SUPERPANG_58_length=9119	4EM_S24.pan.rmd.sort	8.78638110928062e-05	4	9119	0.000149991060800617	TRUE
SUPERPANG_58_length=9119	4XE_S49.pan.rmd.sort	0.000212337543474282	4	9119	0.000149991060800617	TRUE
SUPERPANG_58_length=9119	5EE_S50.pan.rmd.sort	0.000156202330831655	4	9119	0.000149991060800617	TRUE
SUPERPANG_58_length=9119	5EM_S26.pan.rmd.sort	2.19731927049e-05	1	9119	3.75101243844656e-05	TRUE
SUPERPANG_58_length=9119	5XE_S51.pan.rmd.sort	6.58833864060613e-05	6	9119	0.000224937181605845	TRUE
SUPERPANG_58_length=9119	5XM_S27.pan.rmd.sort	0	3	9119	0.000121244593068504	TRUE
SUPERPANG_58_length=9119	6EE_S52.pan.rmd.sort	8.78638110928062e-05	4	9119	0.000149991060800617	TRUE
SUPERPANG_58_length=9119	6EM_S28.pan.rmd.sort	0.000168405637927878	4	9119	0.000149991060800617	TRUE
SUPERPANG_58_length=9119	6XE_S53.pan.rmd.sort	0.000770402876820869	14	9119	0.000542929311388504	TRUE
SUPERPANG_59_length=357528	1EE_S42.pan.rmd.sort	5.63404980910459e-05	734	357528	0.000726060790612583	TRUE
SUPERPANG_59_length=357528	1EM_S18.pan.rmd.sort	0.000238609609307081	731	357528	0.000723099310193593	TRUE
SUPERPANG_59_length=357528	1XE_S43.pan.rmd.sort	0.00034877703862701	249	357528	0.000238220707169369	TRUE
SUPERPANG_59_length=357528	2EE_S44.pan.rmd.sort	0.000614773788433857	696	357528	0.000665036922514978	TRUE
SUPERPANG_59_length=357528	2EM_S20.pan.rmd.sort	0.000431465649258477	718	357528	0.000686015966087389	TRUE
SUPERPANG_59_length=357528	2XE_S45.pan.rmd.sort	0.000288574814307162	249	357528	0.000246641469998192	TRUE
SUPERPANG_59_length=357528	2XM_S21.pan.rmd.sort	3.78333681763435e-05	85	357528	8.76772169300344e-05	TRUE
SUPERPANG_59_length=357528	3EE_S46.pan.rmd.sort	0.00028319495398082	734	357528	0.000701271829870899	TRUE
SUPERPANG_59_length=357528	3EM_S22.pan.rmd.sort	0.000407205193669663	724	357528	0.000691737075103953	TRUE
SUPERPANG_59_length=357528	3XE_S47.pan.rmd.sort	0.000357748656699529	251	357528	0.000248621132623639	TRUE
SUPERPANG_59_length=357528	4EE_S48.pan.rmd.sort	0.000438555168430496	718	357528	0.000686015966087389	TRUE
SUPERPANG_59_length=357528	4EM_S24.pan.rmd.sort	0.000526765371427114	700	357528	0.000668851486224232	TRUE
SUPERPANG_59_length=357528	4XE_S49.pan.rmd.sort	0.000339300514150183	261	357528	0.00024969282698982	TRUE
SUPERPANG_59_length=357528	5EE_S50.pan.rmd.sort	0.000430801148399965	407	357528	0.000402966482052353	TRUE
SUPERPANG_59_length=357528	5EM_S26.pan.rmd.sort	0.000447522874445144	708	357528	0.000700392974922949	TRUE
SUPERPANG_59_length=357528	5XE_S51.pan.rmd.sort	0.000132291437102114	339	357528	0.000335704326153605	TRUE
SUPERPANG_59_length=357528	5XM_S27.pan.rmd.sort	8.07353142414075e-05	333	357528	0.000329768199670016	TRUE
SUPERPANG_59_length=357528	6EE_S52.pan.rmd.sort	0.000599810553406711	681	357528	0.000673733981662672	TRUE
SUPERPANG_59_length=357528	6EM_S28.pan.rmd.sort	0.000439037932105509	401	357528	0.000397032616601922	TRUE
SUPERPANG_59_length=357528	6XE_S53.pan.rmd.sort	0.000415368411081916	318	357528	0.000314927010342294	TRUE
SUPERPANG_5_length=76372	1EE_S42.pan.rmd.sort	5.24486986166656e-06	23	76372	0.000102964590564352	TRUE
SUPERPANG_5_length=76372	1EM_S18.pan.rmd.sort	2.88471624881989e-05	22	76372	9.84891606425433e-05	TRUE
SUPERPANG_5_length=76372	1XE_S43.pan.rmd.sort	0.000181229886614774	27	76372	0.000120865136660766	TRUE
SUPERPANG_5_length=76372	2EE_S44.pan.rmd.sort	8.77001296563379e-05	28	76372	0.000125339979810245	TRUE
SUPERPANG_5_length=76372	2EM_S20.pan.rmd.sort	7.69207235792611e-05	27	76372	0.000120865136660766	TRUE
SUPERPANG_5_length=76372	2XE_S45.pan.rmd.sort	0.000175809576252721	31	76372	0.000143668908181787	TRUE
SUPERPANG_5_length=76372	3EE_S46.pan.rmd.sort	1.04891895789902e-05	27	76372	0.000120865136660766	TRUE
SUPERPANG_5_length=76372	3EM_S22.pan.rmd.sort	5.76912991031625e-05	26	76372	0.000116390176166053	TRUE
SUPERPANG_5_length=76372	3XE_S47.pan.rmd.sort	0.000209778290569155	29	76372	0.000129814705619105	TRUE
SUPERPANG_5_length=76372	4EE_S48.pan.rmd.sort	6.7597885817847e-05	26	76372	0.000116390176166053	TRUE
SUPERPANG_5_length=76372	4EM_S24.pan.rmd.sort	8.15815159593841e-05	28	76372	0.000125339979810245	TRUE
SUPERPANG_5_length=76372	4XE_S49.pan.rmd.sort	0.000154713517765832	28	76372	0.000125339979810245	TRUE
SUPERPANG_5_length=76372	5EE_S50.pan.rmd.sort	0.000131987238320003	28	76372	0.000125339979810245	TRUE
SUPERPANG_5_length=76372	5EM_S26.pan.rmd.sort	8.09998528599795e-05	27	76372	0.000120865136660766	TRUE
SUPERPANG_5_length=76372	5XE_S51.pan.rmd.sort	0.000305634856196654	120	76372	0.000555489529942666	TRUE
SUPERPANG_5_length=76372	5XM_S27.pan.rmd.sort	0.000122816514455678	114	76372	0.000527756520917907	TRUE
SUPERPANG_5_length=76372	6EE_S52.pan.rmd.sort	9.99373570502455e-05	28	76372	0.000125339979810245	TRUE
SUPERPANG_5_length=76372	6EM_S28.pan.rmd.sort	0.000141602202700931	28	76372	0.000125339979810245	TRUE
